cellnumber,    x-coordinate,    y-coordinate,    z-coordinate,      x-velocity,      y-velocity,      z-velocity
       222, 5.281469226E-01, 3.206591904E-01, 2.549818277E+00, 2.617718746E-05, 1.596093534E-05,-2.790733939E-03
       223, 5.092797279E-01, 3.017919958E-01, 2.549818277E+00, 1.947565397E-05, 9.153862266E-06,-1.736806473E-03
       224, 4.904125035E-01, 2.829247713E-01, 2.549818277E+00, 1.820224497E-05, 6.926915376E-06,-5.564656458E-04
       225, 4.715453386E-01, 2.640575767E-01, 2.549818277E+00, 2.050425428E-05, 1.019458796E-05, 7.552788011E-04
       226, 4.526781142E-01, 2.451903671E-01, 2.549818277E+00, 3.183587251E-05, 2.265429794E-05, 2.193289110E-03
       227, 8.320256472E-01, 6.051438451E-01, 2.549818277E+00,-1.811475813E-04, 2.164736390E-03, 1.769035938E-03
       228, 8.111550212E-01, 5.848000646E-01, 2.549818277E+00, 9.736939683E-04, 2.097510500E-03,-7.645306760E-04
       229, 7.922877669E-01, 5.659328699E-01, 2.549818277E+00, 1.489480201E-04, 4.099605430E-04,-4.828902893E-03
       230, 7.734206319E-01, 5.470656753E-01, 2.549818277E+00,-6.473786780E-04,-9.706333003E-06,-7.239989005E-03
       231, 7.545533776E-01, 5.281984210E-01, 2.549818277E+00, 2.468584804E-03,-5.161724039E-05,-7.851761766E-03
       232, 7.356861830E-01, 5.093312263E-01, 2.549818277E+00,-5.276926095E-04, 7.000891401E-06,-7.764470298E-03
       233, 7.168189883E-01, 4.904640317E-01, 2.549818277E+00,-1.034987145E-04, 4.858916145E-05,-7.677476853E-03
       234, 6.979517341E-01, 4.715968370E-01, 2.549818277E+00, 5.662539843E-05, 6.377268437E-05,-7.516455837E-03
       235, 6.790845990E-01, 4.527296424E-01, 2.549818277E+00, 5.320956916E-05, 6.685488188E-05,-7.279356010E-03
       236, 6.602173448E-01, 4.338624179E-01, 2.549818277E+00, 7.648207975E-05, 6.391951320E-05,-6.974726450E-03
       237, 6.413501501E-01, 4.149952233E-01, 2.549818277E+00, 8.706002700E-05, 6.057731298E-05,-6.603659596E-03
       238, 6.224829555E-01, 3.961279988E-01, 2.549818277E+00, 8.220629388E-05, 5.583075472E-05,-6.156853400E-03
       239, 6.036157608E-01, 3.772608042E-01, 2.549818277E+00, 7.505847316E-05, 4.903730587E-05,-5.619270727E-03
       240, 5.847485662E-01, 3.583936095E-01, 2.549818277E+00, 6.320266402E-05, 4.073544187E-05,-4.984008614E-03
       241, 5.658813715E-01, 3.395263851E-01, 2.549818277E+00, 4.885709859E-05, 3.120829206E-05,-4.242341034E-03
       242, 5.470141172E-01, 3.206591904E-01, 2.549818277E+00, 3.415323954E-05, 2.121040416E-05,-3.389017889E-03
       243, 5.281469226E-01, 3.017919958E-01, 2.549818277E+00, 2.311884782E-05, 1.232951126E-05,-2.418938791E-03
       244, 5.092797279E-01, 2.829247713E-01, 2.549818277E+00, 1.873264227E-05, 7.192198154E-06,-1.324973069E-03
       245, 4.904125035E-01, 2.640575767E-01, 2.549818277E+00, 1.808971138E-05, 6.379808383E-06,-1.066570621E-04
       246, 4.715453386E-01, 2.451903671E-01, 2.549818277E+00, 2.340270476E-05, 1.230148609E-05, 1.241691643E-03
       247, 4.526781142E-01, 2.263231575E-01, 2.549818277E+00, 3.920695599E-05, 2.676213444E-05, 2.708622953E-03
       248, 8.511489630E-01, 6.049155593E-01, 2.549863815E+00,-1.072327374E-03, 7.129838923E-04,-5.215839017E-03
       249, 8.300222158E-01, 5.848000646E-01, 2.549818277E+00, 1.008663676E-03, 2.575415652E-03, 3.086892888E-03
       250, 8.111550212E-01, 5.659328699E-01, 2.549818277E+00, 2.726500097E-04, 1.655091415E-03,-2.297551837E-03
       251, 7.922877669E-01, 5.470656753E-01, 2.549818277E+00,-7.424365031E-04, 2.674523275E-04,-6.373246666E-03
       252, 7.734206319E-01, 5.281984210E-01, 2.549818277E+00, 3.244278254E-03,-1.807750778E-05,-7.658575661E-03
       253, 7.545533776E-01, 5.093312263E-01, 2.549818277E+00,-1.245793072E-03,-3.425445539E-05,-7.885608822E-03
       254, 7.356861830E-01, 4.904640317E-01, 2.549818277E+00,-1.963615068E-04, 2.151611989E-05,-7.798906416E-03
       255, 7.168189883E-01, 4.715968370E-01, 2.549818277E+00, 2.581810986E-05, 5.295006486E-05,-7.658842020E-03
       256, 6.979517341E-01, 4.527296424E-01, 2.549818277E+00,-5.999241239E-06, 6.147039676E-05,-7.443557959E-03
       257, 6.790845990E-01, 4.338624179E-01, 2.549818277E+00, 4.777665526E-05, 6.087957081E-05,-7.169330493E-03
       258, 6.602173448E-01, 4.149952233E-01, 2.549818277E+00, 7.261001883E-05, 5.810984294E-05,-6.840203889E-03
       259, 6.413501501E-01, 3.961279988E-01, 2.549818277E+00, 8.352781151E-05, 5.572546070E-05,-6.443937775E-03
       260, 6.224829555E-01, 3.772608042E-01, 2.549818277E+00, 8.148908091E-05, 5.122107177E-05,-5.966402590E-03
       261, 6.036157608E-01, 3.583936095E-01, 2.549818277E+00, 7.209710748E-05, 4.450739289E-05,-5.395747256E-03
       262, 5.847485662E-01, 3.395263851E-01, 2.549818277E+00, 5.877726653E-05, 3.615758396E-05,-4.724394996E-03
       263, 5.658813715E-01, 3.206591904E-01, 2.549818277E+00, 4.389723108E-05, 2.662745283E-05,-3.945711069E-03
       264, 5.470141172E-01, 3.017919958E-01, 2.549818277E+00, 2.977763506E-05, 1.702665213E-05,-3.055712674E-03
       265, 5.281469226E-01, 2.829247713E-01, 2.549818277E+00, 2.111986942E-05, 9.412368854E-06,-2.047940390E-03
       266, 5.092797279E-01, 2.640575767E-01, 2.549818277E+00, 1.792881085E-05, 5.816643807E-06,-9.179754416E-04
       267, 4.904125035E-01, 2.451903671E-01, 2.549818277E+00, 1.956001506E-05, 6.533823580E-06, 3.351043270E-04
       268, 4.715453386E-01, 2.263231575E-01, 2.549818277E+00, 2.673446033E-05, 1.506409535E-05, 1.712918864E-03
       269, 4.526781142E-01, 2.074559480E-01, 2.549818277E+00, 4.833635103E-05, 3.032152927E-05, 3.203490982E-03
       270, 8.500984311E-01, 5.854014754E-01, 2.549818277E+00, 7.608190645E-04, 1.786777400E-03,-1.244538347E-03
       271, 8.300222158E-01, 5.659328699E-01, 2.549818277E+00, 4.329138610E-04, 2.293516649E-03, 2.219659043E-03
       272, 8.111550212E-01, 5.470656753E-01, 2.549818277E+00,-8.660799940E-04, 1.111498685E-03,-4.657243378E-03
       273, 7.922877669E-01, 5.281984210E-01, 2.549818277E+00, 3.909467254E-03, 1.642646967E-04,-7.097260095E-03
       274, 7.734206319E-01, 5.093312263E-01, 2.549818277E+00,-2.203640994E-03,-2.113749360E-05,-7.899120450E-03
       275, 7.545533776E-01, 4.904640317E-01, 2.549818277E+00,-2.845035342E-04,-1.620668445E-05,-7.929048501E-03
       276, 7.356861830E-01, 4.715968370E-01, 2.549818277E+00,-3.460793232E-05, 3.287498839E-05,-7.806273643E-03
       277, 7.168189883E-01, 4.527296424E-01, 2.549818277E+00,-1.203911597E-04, 5.381326628E-05,-7.601232734E-03
       278, 6.979517341E-01, 4.338624179E-01, 2.549818277E+00,-1.506087392E-05, 5.620644879E-05,-7.346919272E-03
       279, 6.790845990E-01, 4.149952233E-01, 2.549818277E+00, 3.453417594E-05, 5.433127080E-05,-7.052646950E-03
       280, 6.602173448E-01, 3.961279988E-01, 2.549818277E+00, 8.146259643E-05, 5.318700278E-05,-6.701973733E-03
       281, 6.413501501E-01, 3.772608042E-01, 2.549818277E+00, 8.622083988E-05, 5.163639071E-05,-6.278678309E-03
       282, 6.224829555E-01, 3.583936095E-01, 2.549818277E+00, 8.024412818E-05, 4.713338421E-05,-5.771199707E-03
       283, 6.036157608E-01, 3.395263851E-01, 2.549818277E+00, 6.844697782E-05, 4.032155266E-05,-5.167196039E-03
       284, 5.847485662E-01, 3.206591904E-01, 2.549818277E+00, 5.419065565E-05, 3.178366751E-05,-4.460997414E-03
       285, 5.658813715E-01, 3.017919958E-01, 2.549818277E+00, 3.901351374E-05, 2.231998769E-05,-3.648012411E-03
       286, 5.470141172E-01, 2.829247713E-01, 2.549818277E+00, 2.629267874E-05, 1.336475725E-05,-2.723051468E-03
       287, 5.281469226E-01, 2.640575767E-01, 2.549818277E+00, 1.957652603E-05, 7.142677532E-06,-1.681303489E-03
       288, 5.092797279E-01, 2.451903671E-01, 2.549818277E+00, 1.830243673E-05, 4.865996743E-06,-5.198643194E-04
       289, 4.904125035E-01, 2.263231575E-01, 2.549818277E+00, 2.050324656E-05, 7.345837730E-06, 7.641706034E-04
       290, 4.715453386E-01, 2.074559480E-01, 2.549818277E+00, 3.185090827E-05, 1.788752888E-05, 2.165394602E-03
       291, 8.669995070E-01, 5.842940807E-01, 2.549863815E+00,-8.112939540E-04,-9.952350520E-04,-1.228995342E-02
       292, 8.488894105E-01, 5.659328699E-01, 2.549818277E+00, 6.166143576E-04, 1.820166945E-03, 1.075431332E-02
       293, 8.300222158E-01, 5.470656753E-01, 2.549818277E+00,-1.038925257E-03, 1.734339166E-03,-1.586779021E-03
       294, 8.111550212E-01, 5.281984210E-01, 2.549818277E+00, 4.643451888E-03, 6.055810954E-04,-5.896879826E-03
       295, 7.922877669E-01, 5.093312263E-01, 2.549818277E+00,-3.245494328E-03, 8.140197315E-05,-7.549700793E-03
       296, 7.734206319E-01, 4.904640317E-01, 2.549818277E+00,-3.468129144E-04,-2.080905142E-05,-8.060326800E-03
       297, 7.545533776E-01, 4.715968370E-01, 2.549818277E+00,-1.347947837E-04, 3.009635748E-06,-7.977262139E-03
       298, 7.356861830E-01, 4.527296424E-01, 2.549818277E+00,-2.954175579E-04, 4.127879583E-05,-7.754345890E-03
       299, 7.168189883E-01, 4.338624179E-01, 2.549818277E+00,-1.365361386E-04, 5.131450598E-05,-7.513449062E-03
       300, 6.979517341E-01, 4.149952233E-01, 2.549818277E+00,-3.720438690E-05, 5.010152381E-05,-7.244175766E-03
       301, 6.790845990E-01, 3.961279988E-01, 2.549818277E+00, 7.609493332E-05, 4.934317622E-05,-6.933131255E-03
       302, 6.602173448E-01, 3.772608042E-01, 2.549818277E+00, 8.884839190E-05, 4.990774687E-05,-6.559502333E-03
       303, 6.413501501E-01, 3.583936095E-01, 2.549818277E+00, 8.740417252E-05, 4.837348752E-05,-6.109726150E-03
       304, 6.224829555E-01, 3.395263851E-01, 2.549818277E+00, 7.766112685E-05, 4.350825111E-05,-5.571344867E-03
       305, 6.036157608E-01, 3.206591904E-01, 2.549818277E+00, 6.446127372E-05, 3.636079782E-05,-4.934870638E-03
       306, 5.847485662E-01, 3.017919958E-01, 2.549818277E+00, 4.933607852E-05, 2.757248330E-05,-4.196322057E-03
       307, 5.658813715E-01, 2.829247713E-01, 2.549818277E+00, 3.462067616E-05, 1.831656846E-05,-3.350847401E-03
       308, 5.470141172E-01, 2.640575767E-01, 2.549818277E+00, 2.354848220E-05, 1.029370560E-05,-2.394309035E-03
       309, 5.281469226E-01, 2.451903671E-01, 2.549818277E+00, 1.896490176E-05, 5.406778200E-06,-1.322146854E-03
       310, 5.092797279E-01, 2.263231575E-01, 2.549818277E+00, 1.814278403E-05, 4.289171557E-06,-1.325030753E-04
       311, 4.904125035E-01, 2.074559480E-01, 2.549818277E+00, 2.300068809E-05, 8.734556104E-06, 1.176848775E-03
       312, 4.715453386E-01, 1.885887533E-01, 2.549818277E+00, 3.779191320E-05, 2.030006181E-05, 2.594863530E-03
       313, 8.697643280E-01, 5.679423809E-01, 2.549818277E+00, 8.267383673E-04, 5.020828103E-04, 1.511883456E-03
       314, 8.488894105E-01, 5.470656753E-01, 2.549818277E+00,-1.287058461E-03, 1.501320745E-03, 1.564194681E-03
       315, 8.300222158E-01, 5.281984210E-01, 2.549818277E+00, 5.608547013E-03, 1.125778421E-03,-3.580194199E-03
       316, 8.111550212E-01, 5.093312263E-01, 2.549818277E+00,-4.137124866E-03, 2.334616293E-04,-6.652360316E-03
       317, 7.922877669E-01, 4.904640317E-01, 2.549818277E+00,-3.737447551E-04, 2.250919351E-05,-7.873069495E-03
       318, 7.734206319E-01, 4.715968370E-01, 2.549818277E+00,-2.757241891E-04,-1.243059251E-05,-8.092495613E-03
       319, 7.545533776E-01, 4.527296424E-01, 2.549818277E+00,-5.108085461E-04, 2.191430212E-05,-7.918874733E-03
       320, 7.356861830E-01, 4.338624179E-01, 2.549818277E+00,-3.278198419E-04, 4.575122875E-05,-7.671900094E-03
       321, 7.168189883E-01, 4.149952233E-01, 2.549818277E+00,-1.434673613E-04, 4.740772420E-05,-7.419807371E-03
       322, 6.979517341E-01, 3.961279988E-01, 2.549818277E+00, 6.803578435E-05, 4.583826376E-05,-7.139794528E-03
       323, 6.790845990E-01, 3.772608042E-01, 2.549818277E+00, 8.893448103E-05, 4.691900904E-05,-6.811186671E-03
       324, 6.602173448E-01, 3.583936095E-01, 2.549818277E+00, 9.327947191E-05, 4.799065937E-05,-6.414591800E-03
       325, 6.413501501E-01, 3.395263851E-01, 2.549818277E+00, 8.637985593E-05, 4.566157440E-05,-5.936459173E-03
       326, 6.224829555E-01, 3.206591904E-01, 2.549818277E+00, 7.435627776E-05, 4.014089427E-05,-5.367754493E-03
       327, 6.036157608E-01, 3.017919958E-01, 2.549818277E+00, 5.987695840E-05, 3.248079156E-05,-4.700994585E-03
       328, 5.847485662E-01, 2.829247713E-01, 2.549818277E+00, 4.478784467E-05, 2.351467992E-05,-3.931775689E-03
       329, 5.658813715E-01, 2.640575767E-01, 2.549818277E+00, 3.075321001E-05, 1.468885966E-05,-3.057312919E-03
       330, 5.470141172E-01, 2.451903671E-01, 2.549818277E+00, 2.170102016E-05, 7.803650078E-06,-2.072218806E-03
       331, 5.281469226E-01, 2.263231575E-01, 2.549818277E+00, 1.818878991E-05, 4.116599030E-06,-9.732522303E-04
       332, 5.092797279E-01, 2.074559480E-01, 2.549818277E+00, 1.936836816E-05, 4.149891993E-06, 2.404764818E-04
       333, 4.904125035E-01, 1.885887533E-01, 2.549818277E+00, 2.531076825E-05, 1.039276503E-05, 1.567881904E-03
       334, 4.715453386E-01, 1.697215438E-01, 2.549818277E+00, 4.467400140E-05, 2.202980431E-05, 2.997464966E-03
       335, 8.699615598E-01, 5.484253168E-01, 2.549818277E+00,-1.799039077E-03, 1.416810439E-03, 2.229108213E-04
       336, 8.488894105E-01, 5.281984210E-01, 2.549818277E+00, 6.836468354E-03, 1.221402897E-03,-5.967945326E-04
       337, 8.300222158E-01, 5.093312263E-01, 2.549818277E+00,-4.886335228E-03, 6.085842033E-04,-4.814618267E-03
       338, 8.111550212E-01, 4.904640317E-01, 2.549818277E+00,-3.128075332E-04, 4.872322097E-05,-7.303498685E-03
       339, 7.922877669E-01, 4.715968370E-01, 2.549818277E+00,-4.484112433E-04,-7.582669923E-07,-8.019149303E-03
       340, 7.734206319E-01, 4.527296424E-01, 2.549818277E+00,-7.131911116E-04, 3.392646022E-06,-8.073338307E-03
       341, 7.545533776E-01, 4.338624179E-01, 2.549818277E+00,-5.697217421E-04, 3.720837049E-05,-7.840052247E-03
       342, 7.356861830E-01, 4.149952233E-01, 2.549818277E+00,-2.626403293E-04, 4.707377593E-05,-7.582500111E-03
       343, 7.168189883E-01, 3.961279988E-01, 2.549818277E+00, 5.753365986E-05, 4.474277011E-05,-7.325369865E-03
       344, 6.979517341E-01, 3.772608042E-01, 2.549818277E+00, 8.623898611E-05, 4.455038652E-05,-7.035995368E-03
       345, 6.790845990E-01, 3.583936095E-01, 2.549818277E+00, 9.735143249E-05, 4.646356683E-05,-6.688259076E-03
       346, 6.602173448E-01, 3.395263851E-01, 2.549818277E+00, 9.471804515E-05, 4.673977674E-05,-6.265755743E-03
       347, 6.413501501E-01, 3.206591904E-01, 2.549818277E+00, 8.358243213E-05, 4.315224942E-05,-5.759179126E-03
       348, 6.224829555E-01, 3.017919958E-01, 2.549818277E+00, 7.038128388E-05, 3.679430301E-05,-5.162343383E-03
       349, 6.036157608E-01, 2.829247713E-01, 2.549818277E+00, 5.544031592E-05, 2.858423068E-05,-4.466671962E-03
       350, 5.847485662E-01, 2.640575767E-01, 2.549818277E+00, 4.050604184E-05, 1.966192031E-05,-3.670599312E-03
       351, 5.658813715E-01, 2.451903671E-01, 2.549818277E+00, 2.751952889E-05, 1.153319499E-05,-2.769824816E-03
       352, 5.470141172E-01, 2.263231575E-01, 2.549818277E+00, 2.019282510E-05, 5.807447906E-06,-1.759281498E-03
       353, 5.281469226E-01, 2.074559480E-01, 2.549818277E+00, 1.846147279E-05, 3.148922133E-06,-6.387151661E-04
       354, 5.092797279E-01, 1.885887533E-01, 2.549818277E+00, 1.963623617E-05, 4.349512437E-06, 5.947654718E-04
       355, 4.904125035E-01, 1.697215438E-01, 2.549818277E+00, 2.848345321E-05, 1.184995836E-05, 1.934378291E-03
       356, 8.889815807E-01, 5.479168892E-01, 2.549863577E+00,-2.215912566E-03, 3.119675675E-03,-7.483984809E-03
       357, 8.677566648E-01, 5.281984210E-01, 2.549818277E+00, 8.137278259E-03, 1.552768750E-03, 1.318751602E-03
       358, 8.488894105E-01, 5.093312263E-01, 2.549818277E+00,-5.700009875E-03, 9.792252677E-04,-2.401240403E-03
       359, 8.300222158E-01, 4.904640317E-01, 2.549818277E+00,-6.201113865E-05, 2.312893048E-04,-5.938648246E-03
       360, 8.111550212E-01, 4.715968370E-01, 2.549818277E+00,-6.311133620E-04, 2.223458978E-06,-7.641495671E-03
       361, 7.922877669E-01, 4.527296424E-01, 2.549818277E+00,-8.521961863E-04,-5.778821901E-07,-8.114819415E-03
       362, 7.734206319E-01, 4.338624179E-01, 2.549818277E+00,-8.033019258E-04, 2.208419755E-05,-8.022855036E-03
       363, 7.545533776E-01, 4.149952233E-01, 2.549818277E+00,-3.641303920E-04, 4.684612941E-05,-7.749714423E-03
       364, 7.356861830E-01, 3.961279988E-01, 2.549818277E+00, 2.895337457E-05, 4.733636888E-05,-7.493769284E-03
       365, 7.168189883E-01, 3.772608042E-01, 2.549818277E+00, 8.126517059E-05, 4.463166260E-05,-7.237832062E-03
       366, 6.979517341E-01, 3.583936095E-01, 2.549818277E+00, 9.881392907E-05, 4.553245890E-05,-6.933144759E-03
       367, 6.790845990E-01, 3.395263851E-01, 2.549818277E+00, 1.027109756E-04, 4.687426190E-05,-6.561843213E-03
       368, 6.602173448E-01, 3.206591904E-01, 2.549818277E+00, 9.196570318E-05, 4.551563688E-05,-6.112320349E-03
       369, 6.413501501E-01, 3.017919958E-01, 2.549818277E+00, 8.092305507E-05, 4.050665302E-05,-5.579727702E-03
       370, 6.224829555E-01, 2.829247713E-01, 2.549818277E+00, 6.593987928E-05, 3.325994840E-05,-4.955954384E-03
       371, 6.036157608E-01, 2.640575767E-01, 2.549818277E+00, 5.113498992E-05, 2.467160448E-05,-4.235195927E-03
       372, 5.847485662E-01, 2.451903671E-01, 2.549818277E+00, 3.650878716E-05, 1.608009006E-05,-3.415034153E-03
       373, 5.658813715E-01, 2.263231575E-01, 2.549818277E+00, 2.487119855E-05, 8.886247088E-06,-2.490482992E-03
       374, 5.470141172E-01, 2.074559480E-01, 2.549818277E+00, 1.952167077E-05, 4.211002761E-06,-1.458658604E-03
       375, 5.281469226E-01, 1.885887533E-01, 2.549818277E+00, 1.786474422E-05, 2.409913122E-06,-3.202309308E-04
       376, 5.092797279E-01, 1.697215438E-01, 2.549818277E+00, 2.032891825E-05, 4.748327228E-06, 9.268180002E-04
       377, 8.877695203E-01, 5.285293460E-01, 2.549818277E+00, 9.358145297E-03, 4.929949529E-03,-4.261803813E-03
       378, 8.677566648E-01, 5.093312263E-01, 2.549818277E+00,-6.554653402E-03, 1.250383211E-03, 1.441773101E-08
       379, 8.488894105E-01, 4.904640317E-01, 2.549818277E+00, 3.966068325E-04, 7.746252813E-04,-3.719346132E-03
       380, 8.300222158E-01, 4.715968370E-01, 2.549818277E+00,-7.891393616E-04,-4.723316579E-06,-6.568095647E-03
       381, 8.111550212E-01, 4.527296424E-01, 2.549818277E+00,-9.416218963E-04,-4.348523817E-06,-7.962898351E-03
       382, 7.922877669E-01, 4.338624179E-01, 2.549818277E+00,-9.745397838E-04, 5.123456503E-06,-8.125955239E-03
       383, 7.734206319E-01, 4.149952233E-01, 2.549818277E+00,-3.774046781E-04, 3.805904998E-05,-7.934178226E-03
       384, 7.545533776E-01, 3.961279988E-01, 2.549818277E+00,-1.182213964E-04, 5.114990563E-05,-7.659523748E-03
       385, 7.356861830E-01, 3.772608042E-01, 2.549818277E+00, 7.599122182E-05, 4.838457608E-05,-7.419045083E-03
       386, 7.168189883E-01, 3.583936095E-01, 2.549818277E+00, 9.675566980E-05, 4.674222146E-05,-7.153005805E-03
       387, 6.979517341E-01, 3.395263851E-01, 2.549818277E+00, 1.097429049E-04, 4.750986409E-05,-6.827355362E-03
       388, 6.790845990E-01, 3.206591904E-01, 2.549818277E+00, 9.969930397E-05, 4.719855860E-05,-6.429423578E-03
       389, 6.602173448E-01, 3.017919958E-01, 2.549818277E+00, 9.176445747E-05, 4.380122118E-05,-5.956035573E-03
       390, 6.413501501E-01, 2.829247713E-01, 2.549818277E+00, 7.587896107E-05, 3.743512207E-05,-5.398916081E-03
       391, 6.224829555E-01, 2.640575767E-01, 2.549818277E+00, 6.163904618E-05, 2.946249333E-05,-4.751915112E-03
       392, 6.036157608E-01, 2.451903671E-01, 2.549818277E+00, 4.702607112E-05, 2.085834967E-05,-4.008852411E-03
       393, 5.847485662E-01, 2.263231575E-01, 2.549818277E+00, 3.293889677E-05, 1.285326471E-05,-3.166804789E-03
       394, 5.658813715E-01, 2.074559480E-01, 2.549818277E+00, 2.294139995E-05, 6.723988463E-06,-2.222061157E-03
       395, 5.470141172E-01, 1.885887533E-01, 2.549818277E+00, 1.842354868E-05, 2.963739917E-06,-1.172969933E-03
       396, 5.281469226E-01, 1.697215438E-01, 2.549818277E+00, 1.752335083E-05, 1.915858547E-06,-2.216100074E-05
       397, 5.092797279E-01, 1.508543342E-01, 2.549818277E+00, 2.260611109E-05, 5.319522188E-06, 1.234808937E-03
       398, 9.038047194E-01, 5.268874764E-01, 2.549863577E+00, 2.712110872E-04,-4.456168041E-03,-1.928410307E-02
